CustomerID,PersonID,StoreID,TerritoryID,AccountNumber
26291,4179,NULL,4,AW00026291
26292,1756,NULL,1,AW00026292
26293,19168,NULL,1,AW00026293
26294,18867,NULL,6,AW00026294
26295,3315,NULL,1,AW00026295
26296,19664,NULL,1,AW00026296
26297,4025,NULL,1,AW00026297
26298,19821,NULL,1,AW00026298
26299,13585,NULL,1,AW00026299
26300,6055,NULL,4,AW00026300
26301,17521,NULL,4,AW00026301
26302,17615,NULL,4,AW00026302
26303,4324,NULL,4,AW00026303
26304,11611,NULL,1,AW00026304
26305,20341,NULL,1,AW00026305
26306,5749,NULL,4,AW00026306
26307,18268,NULL,4,AW00026307
26308,7962,NULL,1,AW00026308
26309,13334,NULL,4,AW00026309
26310,11145,NULL,6,AW00026310
26311,15388,NULL,1,AW00026311
26312,12656,NULL,1,AW00026312
26313,13471,NULL,4,AW00026313
26314,15067,NULL,4,AW00026314
26315,3565,NULL,4,AW00026315
26316,3121,NULL,6,AW00026316
26317,10556,NULL,1,AW00026317
26318,15560,NULL,6,AW00026318
26319,18521,NULL,4,AW00026319
26320,19282,NULL,4,AW00026320
26321,14979,NULL,6,AW00026321
26322,6633,NULL,1,AW00026322
26323,20350,NULL,1,AW00026323
26324,7953,NULL,1,AW00026324
26325,18593,NULL,1,AW00026325
26326,12838,NULL,4,AW00026326
26327,5228,NULL,4,AW00026327
26328,4241,NULL,4,AW00026328
26329,7160,NULL,4,AW00026329
26330,13856,NULL,1,AW00026330
26331,8126,NULL,1,AW00026331
26332,16509,NULL,1,AW00026332
26333,7634,NULL,1,AW00026333
26334,11821,NULL,4,AW00026334
26335,20546,NULL,4,AW00026335
26336,17294,NULL,4,AW00026336
26337,10380,NULL,1,AW00026337
26338,3662,NULL,4,AW00026338
26339,20268,NULL,1,AW00026339
26340,9034,NULL,1,AW00026340
26341,11762,NULL,1,AW00026341
26342,13762,NULL,4,AW00026342
26343,8095,NULL,1,AW00026343
26344,2737,NULL,4,AW00026344
26345,16217,NULL,4,AW00026345
26346,7946,NULL,4,AW00026346
26347,5345,NULL,1,AW00026347
26348,17744,NULL,6,AW00026348
26349,16583,NULL,1,AW00026349
26350,10502,NULL,6,AW00026350
26351,11858,NULL,4,AW00026351
26352,19749,NULL,8,AW00026352
26353,19576,NULL,8,AW00026353
26354,19382,NULL,8,AW00026354
26355,10174,NULL,7,AW00026355
26356,14841,NULL,10,AW00026356
26357,7843,NULL,7,AW00026357
26358,16303,NULL,8,AW00026358
26359,20208,NULL,10,AW00026359
26360,2705,NULL,10,AW00026360
26361,9715,NULL,10,AW00026361
26362,14124,NULL,8,AW00026362
26363,18422,NULL,8,AW00026363
26364,10108,NULL,10,AW00026364
26365,20174,NULL,7,AW00026365
26366,15897,NULL,8,AW00026366
26367,12750,NULL,7,AW00026367
26368,4384,NULL,7,AW00026368
26369,4619,NULL,7,AW00026369
26370,3287,NULL,8,AW00026370
26371,19635,NULL,7,AW00026371
26372,10121,NULL,10,AW00026372
26373,9146,NULL,6,AW00026373
26374,20298,NULL,9,AW00026374
26375,20297,NULL,9,AW00026375
26376,18377,NULL,4,AW00026376
26377,7525,NULL,6,AW00026377
26378,13502,NULL,8,AW00026378
26379,7339,NULL,10,AW00026379
26380,16995,NULL,7,AW00026380
26381,20067,NULL,8,AW00026381
26382,5306,NULL,8,AW00026382
26383,5597,NULL,7,AW00026383
26384,13556,NULL,7,AW00026384
26385,13629,NULL,8,AW00026385
26386,12069,NULL,10,AW00026386
26387,4517,NULL,10,AW00026387
26388,9121,NULL,7,AW00026388
26389,17801,NULL,7,AW00026389
26390,8191,NULL,10,AW00026390
26391,7479,NULL,7,AW00026391
26392,12134,NULL,8,AW00026392
26393,20042,NULL,8,AW00026393
26394,4918,NULL,7,AW00026394
26395,6110,NULL,8,AW00026395
26396,17253,NULL,8,AW00026396
26397,14583,NULL,10,AW00026397
26398,14099,NULL,10,AW00026398
26399,3002,NULL,8,AW00026399
26400,8384,NULL,10,AW00026400
26401,2746,NULL,10,AW00026401
26402,2439,NULL,7,AW00026402
26403,19197,NULL,8,AW00026403
26404,4730,NULL,10,AW00026404
26405,17499,NULL,7,AW00026405
26406,10635,NULL,7,AW00026406
26407,12414,NULL,10,AW00026407
26408,4898,NULL,10,AW00026408
26409,11422,NULL,10,AW00026409
26410,8530,NULL,7,AW00026410
26411,16795,NULL,10,AW00026411
26412,4610,NULL,7,AW00026412
26413,9900,NULL,7,AW00026413
26414,20186,NULL,8,AW00026414
26415,16382,NULL,8,AW00026415
26416,20715,NULL,10,AW00026416
26417,2572,NULL,10,AW00026417
26418,12879,NULL,7,AW00026418
26419,8265,NULL,8,AW00026419
26420,15996,NULL,8,AW00026420
26421,8178,NULL,9,AW00026421
26422,11634,NULL,9,AW00026422
26423,14720,NULL,9,AW00026423
26424,11966,NULL,9,AW00026424
26425,18263,NULL,9,AW00026425
26426,15249,NULL,9,AW00026426
26427,19772,NULL,9,AW00026427
26428,13457,NULL,9,AW00026428
26429,6596,NULL,9,AW00026429
26430,15283,NULL,9,AW00026430
26431,17111,NULL,9,AW00026431
26432,7485,NULL,9,AW00026432
26433,19468,NULL,9,AW00026433
26434,7162,NULL,9,AW00026434
26435,3654,NULL,9,AW00026435
26436,13759,NULL,9,AW00026436
26437,2672,NULL,9,AW00026437
26438,11994,NULL,9,AW00026438
26439,15304,NULL,9,AW00026439
26440,4969,NULL,9,AW00026440
26441,18158,NULL,9,AW00026441
26442,11546,NULL,9,AW00026442
26443,19900,NULL,9,AW00026443
26444,15565,NULL,9,AW00026444
26445,12923,NULL,9,AW00026445
26446,14650,NULL,9,AW00026446
26447,6115,NULL,9,AW00026447
26448,16551,NULL,1,AW00026448
26449,14498,NULL,6,AW00026449
26450,3717,NULL,1,AW00026450
26451,8086,NULL,1,AW00026451
26452,17636,NULL,4,AW00026452
26453,14430,NULL,1,AW00026453
26454,14794,NULL,1,AW00026454
26455,16390,NULL,1,AW00026455
26456,14453,NULL,6,AW00026456
26457,10760,NULL,1,AW00026457
26458,17992,NULL,4,AW00026458
26459,7169,NULL,1,AW00026459
26460,9169,NULL,1,AW00026460
26461,8577,NULL,6,AW00026461
26462,19017,NULL,1,AW00026462
26463,9058,NULL,1,AW00026463
26464,7639,NULL,1,AW00026464
26465,9319,NULL,4,AW00026465
26466,16026,NULL,1,AW00026466
26467,19936,NULL,4,AW00026467
26468,11525,NULL,4,AW00026468
26469,13963,NULL,4,AW00026469
26470,14679,NULL,4,AW00026470
26471,3740,NULL,4,AW00026471
26472,6664,NULL,4,AW00026472
26473,3657,NULL,1,AW00026473
26474,8987,NULL,6,AW00026474
26475,10384,NULL,4,AW00026475
26476,5181,NULL,4,AW00026476
26477,20082,NULL,4,AW00026477
26478,9425,NULL,4,AW00026478
26479,2922,NULL,4,AW00026479
26480,7746,NULL,4,AW00026480
26481,16937,NULL,4,AW00026481
26482,10681,NULL,6,AW00026482
26483,3561,NULL,4,AW00026483
26484,13114,NULL,4,AW00026484
26485,5405,NULL,1,AW00026485
26486,9178,NULL,4,AW00026486
26487,17966,NULL,1,AW00026487
26488,11069,NULL,6,AW00026488
26489,15772,NULL,4,AW00026489
26490,13214,NULL,4,AW00026490
26491,8985,NULL,1,AW00026491
26492,18018,NULL,4,AW00026492
26493,14462,NULL,1,AW00026493
26494,18999,NULL,4,AW00026494
26495,10374,NULL,6,AW00026495
26496,6846,NULL,6,AW00026496
26497,20550,NULL,1,AW00026497
26498,6521,NULL,1,AW00026498
26499,14995,NULL,4,AW00026499
26500,15728,NULL,4,AW00026500
26501,9821,NULL,4,AW00026501
26502,12133,NULL,4,AW00026502
26503,14387,NULL,6,AW00026503
26504,11104,NULL,6,AW00026504
26505,10540,NULL,6,AW00026505
26506,3270,NULL,1,AW00026506
26507,12047,NULL,1,AW00026507
26508,13819,NULL,1,AW00026508
26509,4309,NULL,1,AW00026509
26510,16740,NULL,4,AW00026510
26511,4857,NULL,4,AW00026511
26512,8967,NULL,6,AW00026512
26513,18610,NULL,1,AW00026513
26514,6295,NULL,4,AW00026514
26515,7860,NULL,4,AW00026515
26516,19852,NULL,4,AW00026516
26517,7594,NULL,4,AW00026517
26518,4639,NULL,4,AW00026518
26519,19238,NULL,4,AW00026519
26520,20264,NULL,1,AW00026520
26521,17815,NULL,1,AW00026521
26522,17770,NULL,1,AW00026522
26523,16322,NULL,4,AW00026523
26524,18379,NULL,4,AW00026524
26525,15064,NULL,4,AW00026525
26526,13593,NULL,4,AW00026526
26527,12813,NULL,6,AW00026527
26528,17708,NULL,1,AW00026528
26529,11389,NULL,6,AW00026529
26530,8715,NULL,1,AW00026530
26531,15470,NULL,4,AW00026531
26532,7646,NULL,4,AW00026532
26533,4436,NULL,6,AW00026533
26534,3830,NULL,4,AW00026534
26535,7547,NULL,1,AW00026535
26536,10820,NULL,4,AW00026536
26537,3815,NULL,1,AW00026537
26538,4671,NULL,4,AW00026538
26539,7845,NULL,4,AW00026539
26540,9499,NULL,4,AW00026540
26541,12769,NULL,4,AW00026541
26542,14661,NULL,1,AW00026542
26543,17776,NULL,9,AW00026543
26544,8342,NULL,1,AW00026544
26545,3583,NULL,4,AW00026545
26546,13540,NULL,4,AW00026546
26547,11628,NULL,9,AW00026547
26548,19169,NULL,9,AW00026548
26549,14681,NULL,9,AW00026549
26550,15297,NULL,1,AW00026550
26551,17100,NULL,1,AW00026551
26552,9579,NULL,1,AW00026552
26553,12713,NULL,1,AW00026553
26554,18744,NULL,4,AW00026554
26555,13511,NULL,4,AW00026555
26556,14687,NULL,1,AW00026556
26557,9229,NULL,4,AW00026557
26558,19592,NULL,9,AW00026558
26559,10948,NULL,9,AW00026559
26560,20648,NULL,9,AW00026560
26561,12304,NULL,9,AW00026561
26562,4236,NULL,9,AW00026562
26563,20485,NULL,9,AW00026563
26564,7582,NULL,9,AW00026564
26565,16496,NULL,9,AW00026565
26566,20743,NULL,9,AW00026566
26567,8425,NULL,9,AW00026567
26568,15451,NULL,9,AW00026568
26569,9518,NULL,9,AW00026569
26570,6060,NULL,9,AW00026570
26571,11296,NULL,9,AW00026571
26572,3531,NULL,6,AW00026572
26573,12397,NULL,1,AW00026573
26574,17569,NULL,4,AW00026574
26575,3366,NULL,4,AW00026575
26576,11148,NULL,4,AW00026576
26577,9321,NULL,4,AW00026577
26578,3997,NULL,4,AW00026578
26579,6070,NULL,4,AW00026579
26580,8336,NULL,1,AW00026580
26581,8091,NULL,1,AW00026581
26582,3847,NULL,6,AW00026582
26583,6355,NULL,4,AW00026583
26584,6726,NULL,1,AW00026584
26585,12493,NULL,9,AW00026585
26586,10327,NULL,1,AW00026586
26587,16811,NULL,9,AW00026587
26588,2565,NULL,9,AW00026588
26589,19943,NULL,9,AW00026589
26590,18320,NULL,9,AW00026590
26591,5791,NULL,9,AW00026591
26592,15380,NULL,9,AW00026592
26593,5068,NULL,4,AW00026593
26594,7851,NULL,4,AW00026594
26595,20127,NULL,1,AW00026595
26596,13230,NULL,4,AW00026596
26597,12349,NULL,1,AW00026597
26598,4891,NULL,1,AW00026598
26599,9116,NULL,4,AW00026599
26600,8255,NULL,4,AW00026600
26601,16261,NULL,4,AW00026601
26602,6127,NULL,4,AW00026602
26603,14397,NULL,4,AW00026603
26604,12679,NULL,4,AW00026604
26605,6913,NULL,4,AW00026605
26606,12292,NULL,1,AW00026606
26607,2732,NULL,4,AW00026607
26608,16344,NULL,4,AW00026608
26609,3947,NULL,1,AW00026609
26610,10060,NULL,4,AW00026610
26611,12709,NULL,4,AW00026611
26612,6241,NULL,4,AW00026612
26613,8783,NULL,4,AW00026613
26614,4545,NULL,1,AW00026614
26615,6658,NULL,6,AW00026615
26616,13508,NULL,1,AW00026616
26617,14392,NULL,4,AW00026617
26618,2992,NULL,4,AW00026618
26619,16630,NULL,1,AW00026619
26620,10202,NULL,6,AW00026620
26621,12615,NULL,1,AW00026621
26622,8557,NULL,1,AW00026622
26623,2802,NULL,1,AW00026623
26624,12692,NULL,1,AW00026624
26625,19034,NULL,1,AW00026625
26626,4466,NULL,4,AW00026626
26627,5661,NULL,4,AW00026627
26628,4807,NULL,1,AW00026628
26629,7262,NULL,6,AW00026629
26630,7404,NULL,6,AW00026630
26631,15804,NULL,4,AW00026631
26632,11223,NULL,1,AW00026632
26633,3312,NULL,4,AW00026633
26634,4952,NULL,4,AW00026634
26635,11406,NULL,4,AW00026635
26636,4103,NULL,1,AW00026636
26637,17314,NULL,4,AW00026637
26638,19357,NULL,1,AW00026638
26639,7389,NULL,4,AW00026639
26640,5050,NULL,6,AW00026640
26641,10285,NULL,4,AW00026641
26642,9285,NULL,1,AW00026642
26643,17952,NULL,6,AW00026643
26644,10459,NULL,1,AW00026644
26645,20679,NULL,4,AW00026645
26646,6866,NULL,4,AW00026646
26647,19866,NULL,4,AW00026647
26648,9100,NULL,4,AW00026648
26649,12995,NULL,4,AW00026649
26650,15751,NULL,4,AW00026650
26651,2598,NULL,9,AW00026651
26652,10856,NULL,9,AW00026652
26653,10958,NULL,9,AW00026653
26654,18559,NULL,9,AW00026654
26655,2770,NULL,9,AW00026655
26656,10862,NULL,9,AW00026656
26657,13925,NULL,9,AW00026657
26658,5647,NULL,9,AW00026658
26659,16335,NULL,9,AW00026659
26660,5059,NULL,9,AW00026660
26661,12180,NULL,9,AW00026661
26662,14097,NULL,9,AW00026662
26663,13994,NULL,9,AW00026663
26664,20719,NULL,9,AW00026664
26665,18392,NULL,9,AW00026665
26666,7785,NULL,9,AW00026666
26667,15298,NULL,9,AW00026667
26668,3333,NULL,9,AW00026668
26669,18277,NULL,9,AW00026669
26670,16900,NULL,9,AW00026670
26671,10897,NULL,9,AW00026671
26672,12118,NULL,9,AW00026672
26673,6266,NULL,9,AW00026673
26674,12427,NULL,4,AW00026674
26675,10489,NULL,4,AW00026675
26676,12994,NULL,4,AW00026676
26677,18383,NULL,4,AW00026677
26678,7282,NULL,6,AW00026678
26679,6092,NULL,1,AW00026679
26680,7334,NULL,1,AW00026680
26681,18560,NULL,4,AW00026681
26682,13808,NULL,6,AW00026682
26683,8099,NULL,6,AW00026683
26684,2566,NULL,4,AW00026684
26685,16844,NULL,4,AW00026685
26686,6765,NULL,6,AW00026686
26687,11371,NULL,1,AW00026687
26688,17555,NULL,1,AW00026688
26689,10970,NULL,4,AW00026689
26690,7093,NULL,4,AW00026690
26691,16176,NULL,4,AW00026691
26692,11215,NULL,6,AW00026692
26693,4899,NULL,6,AW00026693
26694,5495,NULL,1,AW00026694
26695,7258,NULL,4,AW00026695
26696,13266,NULL,1,AW00026696
26697,15925,NULL,4,AW00026697
26698,8917,NULL,4,AW00026698
26699,19246,NULL,6,AW00026699
26700,2859,NULL,6,AW00026700
26701,10682,NULL,6,AW00026701
26702,19732,NULL,1,AW00026702
26703,3760,NULL,1,AW00026703
26704,19317,NULL,4,AW00026704
26705,5281,NULL,4,AW00026705
26706,10015,NULL,6,AW00026706
26707,2862,NULL,4,AW00026707
26708,2973,NULL,4,AW00026708
26709,10514,NULL,4,AW00026709
26710,10238,NULL,4,AW00026710
26711,7324,NULL,4,AW00026711
26712,12417,NULL,4,AW00026712
26713,9335,NULL,4,AW00026713
26714,7660,NULL,1,AW00026714
26715,8721,NULL,4,AW00026715
26716,11665,NULL,6,AW00026716
26717,1757,NULL,1,AW00026717
26718,13788,NULL,4,AW00026718
26719,13014,NULL,1,AW00026719
26720,14105,NULL,1,AW00026720
26721,14975,NULL,4,AW00026721
26722,10731,NULL,4,AW00026722
26723,14206,NULL,4,AW00026723
26724,9331,NULL,1,AW00026724
26725,11990,NULL,1,AW00026725
26726,8904,NULL,1,AW00026726
26727,17408,NULL,1,AW00026727
26728,15959,NULL,4,AW00026728
26729,14488,NULL,1,AW00026729
26730,19681,NULL,6,AW00026730
26731,17861,NULL,4,AW00026731
26732,15195,NULL,4,AW00026732
26733,18151,NULL,1,AW00026733
26734,20726,NULL,1,AW00026734
26735,11313,NULL,1,AW00026735
26736,12380,NULL,4,AW00026736
26737,10986,NULL,1,AW00026737
26738,2976,NULL,4,AW00026738
26739,20447,NULL,9,AW00026739
26740,20055,NULL,9,AW00026740
26741,16609,NULL,9,AW00026741
26742,15734,NULL,9,AW00026742
26743,20257,NULL,9,AW00026743
26744,17131,NULL,9,AW00026744
26745,17491,NULL,9,AW00026745
26746,10292,NULL,9,AW00026746
26747,16773,NULL,9,AW00026747
26748,17633,NULL,9,AW00026748
26749,12815,NULL,9,AW00026749
26750,14953,NULL,9,AW00026750
26751,5974,NULL,9,AW00026751
26752,15993,NULL,9,AW00026752
26753,3027,NULL,9,AW00026753
26754,16768,NULL,9,AW00026754
26755,9344,NULL,9,AW00026755
26756,8259,NULL,9,AW00026756
26757,15196,NULL,9,AW00026757
26758,5344,NULL,9,AW00026758
26759,10923,NULL,9,AW00026759
26760,2975,NULL,9,AW00026760
26761,10383,NULL,9,AW00026761
26762,15524,NULL,9,AW00026762
26763,9262,NULL,9,AW00026763
26764,4341,NULL,9,AW00026764
26765,7463,NULL,9,AW00026765
26766,4709,NULL,9,AW00026766
26767,12033,NULL,9,AW00026767
26768,8719,NULL,9,AW00026768
26769,19577,NULL,9,AW00026769
26770,20641,NULL,9,AW00026770
26771,5322,NULL,9,AW00026771
26772,2467,NULL,9,AW00026772
26773,18778,NULL,9,AW00026773
26774,7694,NULL,9,AW00026774
26775,7383,NULL,4,AW00026775
26776,11464,NULL,4,AW00026776
26777,18896,NULL,4,AW00026777
26778,10069,NULL,1,AW00026778
26779,2803,NULL,4,AW00026779
26780,20417,NULL,4,AW00026780
26781,8532,NULL,1,AW00026781
26782,4330,NULL,6,AW00026782
26783,14339,NULL,1,AW00026783
26784,13598,NULL,9,AW00026784
26785,9521,NULL,9,AW00026785
26786,4291,NULL,4,AW00026786
26787,18231,NULL,1,AW00026787
26788,20031,NULL,4,AW00026788
26789,15319,NULL,6,AW00026789
26790,20243,NULL,4,AW00026790
26791,3001,NULL,4,AW00026791
26792,19159,NULL,4,AW00026792
26793,16375,NULL,4,AW00026793
26794,9021,NULL,1,AW00026794
26795,5379,NULL,9,AW00026795
26796,4877,NULL,9,AW00026796
26797,11188,NULL,9,AW00026797
26798,4002,NULL,1,AW00026798
26799,6572,NULL,4,AW00026799
26800,11661,NULL,4,AW00026800
26801,13686,NULL,4,AW00026801
26802,14273,NULL,6,AW00026802
26803,13999,NULL,4,AW00026803
26804,8058,NULL,4,AW00026804
26805,9150,NULL,4,AW00026805
26806,16518,NULL,6,AW00026806
26807,17513,NULL,4,AW00026807
26808,8580,NULL,1,AW00026808
26809,20346,NULL,4,AW00026809
26810,9477,NULL,6,AW00026810
26811,15523,NULL,4,AW00026811
26812,16987,NULL,4,AW00026812
26813,13438,NULL,4,AW00026813
26814,17040,NULL,1,AW00026814
26815,8529,NULL,1,AW00026815
26816,5571,NULL,7,AW00026816
26817,4411,NULL,10,AW00026817
26818,13733,NULL,8,AW00026818
26819,4980,NULL,8,AW00026819
26820,8864,NULL,10,AW00026820
26821,11873,NULL,8,AW00026821
26822,7336,NULL,8,AW00026822
26823,3228,NULL,8,AW00026823
26824,13912,NULL,10,AW00026824
26825,14646,NULL,8,AW00026825
26826,15149,NULL,8,AW00026826
26827,15036,NULL,7,AW00026827
26828,3077,NULL,7,AW00026828
26829,9270,NULL,8,AW00026829
26830,7945,NULL,10,AW00026830
26831,9234,NULL,8,AW00026831
26832,4583,NULL,8,AW00026832
26833,2977,NULL,10,AW00026833
26834,15204,NULL,10,AW00026834
26835,16024,NULL,7,AW00026835
26836,14702,NULL,10,AW00026836
26837,14886,NULL,10,AW00026837
26838,8895,NULL,7,AW00026838
26839,4038,NULL,7,AW00026839
26840,5317,NULL,7,AW00026840
26841,14796,NULL,7,AW00026841
26842,14274,NULL,10,AW00026842
26843,16254,NULL,8,AW00026843
26844,8419,NULL,10,AW00026844
26845,6771,NULL,8,AW00026845
26846,2559,NULL,10,AW00026846
26847,17994,NULL,8,AW00026847
26848,12029,NULL,10,AW00026848
26849,15724,NULL,10,AW00026849
26850,17225,NULL,10,AW00026850
26851,15448,NULL,8,AW00026851
26852,17435,NULL,8,AW00026852
26853,19383,NULL,7,AW00026853
26854,6426,NULL,7,AW00026854
26855,7562,NULL,7,AW00026855
26856,3497,NULL,7,AW00026856
26857,13418,NULL,8,AW00026857
26858,17205,NULL,10,AW00026858
26859,9574,NULL,7,AW00026859
26860,11755,NULL,10,AW00026860
26861,10868,NULL,7,AW00026861
26862,16184,NULL,8,AW00026862
26863,4316,NULL,10,AW00026863
26864,19864,NULL,8,AW00026864
26865,10397,NULL,10,AW00026865
26866,10951,NULL,10,AW00026866
26867,14756,NULL,8,AW00026867
26868,3450,NULL,10,AW00026868
26869,1758,NULL,10,AW00026869
26870,15102,NULL,10,AW00026870
26871,6636,NULL,7,AW00026871
26872,13683,NULL,8,AW00026872
26873,7230,NULL,8,AW00026873
26874,18282,NULL,8,AW00026874
26875,16036,NULL,8,AW00026875
26876,19597,NULL,10,AW00026876
26877,14455,NULL,10,AW00026877
26878,9551,NULL,8,AW00026878
26879,2530,NULL,8,AW00026879
26880,2639,NULL,8,AW00026880
26881,7671,NULL,7,AW00026881
26882,3417,NULL,7,AW00026882
26883,8757,NULL,7,AW00026883
26884,8395,NULL,8,AW00026884
26885,19221,NULL,10,AW00026885
26886,11414,NULL,10,AW00026886
26887,18572,NULL,10,AW00026887
26888,10826,NULL,10,AW00026888
26889,18755,NULL,8,AW00026889
26890,15389,NULL,10,AW00026890
26891,9705,NULL,10,AW00026891
26892,15395,NULL,10,AW00026892
26893,8500,NULL,10,AW00026893
26894,20676,NULL,8,AW00026894
26895,19877,NULL,10,AW00026895
26896,10145,NULL,10,AW00026896
26897,16328,NULL,10,AW00026897
26898,12591,NULL,7,AW00026898
26899,15493,NULL,8,AW00026899
26900,4971,NULL,10,AW00026900
26901,13106,NULL,10,AW00026901
26902,4096,NULL,7,AW00026902
26903,12851,NULL,7,AW00026903
26904,9766,NULL,7,AW00026904
26905,10565,NULL,10,AW00026905
26906,8362,NULL,10,AW00026906
26907,17824,NULL,7,AW00026907
26908,5715,NULL,7,AW00026908
26909,19893,NULL,7,AW00026909
26910,19691,NULL,10,AW00026910
26911,10727,NULL,10,AW00026911
26912,16266,NULL,8,AW00026912
26913,2888,NULL,10,AW00026913
26914,7314,NULL,10,AW00026914
26915,20415,NULL,10,AW00026915
26916,10522,NULL,9,AW00026916
26917,14816,NULL,9,AW00026917
26918,14209,NULL,9,AW00026918
26919,6433,NULL,9,AW00026919
26920,13526,NULL,9,AW00026920
26921,19726,NULL,9,AW00026921
26922,12828,NULL,9,AW00026922
26923,17365,NULL,9,AW00026923
26924,2496,NULL,9,AW00026924
26925,8242,NULL,7,AW00026925
26926,7834,NULL,7,AW00026926
26927,15100,NULL,7,AW00026927
26928,13318,NULL,10,AW00026928
26929,9069,NULL,10,AW00026929
26930,8527,NULL,8,AW00026930
26931,3723,NULL,10,AW00026931
26932,19705,NULL,10,AW00026932
26933,5789,NULL,8,AW00026933
26934,12131,NULL,10,AW00026934
26935,5850,NULL,7,AW00026935
26936,12947,NULL,8,AW00026936
26937,6022,NULL,10,AW00026937
26938,9047,NULL,10,AW00026938
26939,19057,NULL,7,AW00026939
26940,8165,NULL,8,AW00026940
26941,10779,NULL,7,AW00026941
26942,14021,NULL,10,AW00026942
26943,8936,NULL,7,AW00026943
26944,9241,NULL,10,AW00026944
26945,10114,NULL,7,AW00026945
26946,16057,NULL,8,AW00026946
26947,5033,NULL,10,AW00026947
26948,18007,NULL,8,AW00026948
26949,20671,NULL,10,AW00026949
26950,8209,NULL,7,AW00026950
26951,4760,NULL,8,AW00026951
26952,1759,NULL,7,AW00026952
26953,11184,NULL,7,AW00026953
26954,10774,NULL,8,AW00026954
26955,15473,NULL,10,AW00026955
26956,20583,NULL,10,AW00026956
26957,19694,NULL,8,AW00026957
26958,16887,NULL,7,AW00026958
26959,12028,NULL,10,AW00026959
26960,17345,NULL,10,AW00026960
26961,4513,NULL,8,AW00026961
26962,2427,NULL,10,AW00026962
26963,10589,NULL,8,AW00026963
26964,12104,NULL,7,AW00026964
26965,9902,NULL,7,AW00026965
26966,3125,NULL,10,AW00026966
26967,13124,NULL,9,AW00026967
26968,15990,NULL,9,AW00026968
26969,3633,NULL,8,AW00026969
26970,16570,NULL,10,AW00026970
26971,19421,NULL,10,AW00026971
26972,16107,NULL,7,AW00026972
26973,6647,NULL,10,AW00026973
26974,19215,NULL,8,AW00026974
26975,8620,NULL,7,AW00026975
26976,19293,NULL,7,AW00026976
26977,3751,NULL,8,AW00026977
26978,8893,NULL,10,AW00026978
26979,11404,NULL,10,AW00026979
26980,15719,NULL,8,AW00026980
26981,6048,NULL,8,AW00026981
26982,12451,NULL,7,AW00026982
26983,3140,NULL,8,AW00026983
26984,15930,NULL,8,AW00026984
26985,18372,NULL,8,AW00026985
26986,7899,NULL,8,AW00026986
26987,11128,NULL,8,AW00026987
26988,18850,NULL,8,AW00026988
26989,16192,NULL,8,AW00026989
26990,10165,NULL,8,AW00026990
26991,13710,NULL,8,AW00026991
26992,9402,NULL,10,AW00026992
26993,7011,NULL,10,AW00026993
26994,18705,NULL,7,AW00026994
26995,5554,NULL,7,AW00026995
26996,18777,NULL,8,AW00026996
26997,20639,NULL,8,AW00026997
26998,13110,NULL,8,AW00026998
26999,17763,NULL,10,AW00026999
27000,18486,NULL,8,AW00027000
27001,7518,NULL,8,AW00027001
27002,20281,NULL,10,AW00027002
27003,13302,NULL,8,AW00027003
27004,19189,NULL,8,AW00027004
27005,17752,NULL,7,AW00027005
27006,19375,NULL,7,AW00027006
27007,11029,NULL,10,AW00027007
27008,13366,NULL,10,AW00027008
27009,2483,NULL,10,AW00027009
27010,6870,NULL,4,AW00027010
27011,5800,NULL,1,AW00027011
27012,14362,NULL,1,AW00027012
27013,12001,NULL,4,AW00027013
27014,5650,NULL,6,AW00027014
27015,3488,NULL,1,AW00027015
27016,3693,NULL,1,AW00027016
27017,17700,NULL,1,AW00027017
27018,13581,NULL,4,AW00027018
27019,11813,NULL,6,AW00027019
27020,19760,NULL,4,AW00027020
27021,19408,NULL,4,AW00027021
27022,18554,NULL,6,AW00027022
27023,13006,NULL,1,AW00027023
27024,6249,NULL,6,AW00027024
27025,19805,NULL,1,AW00027025
27026,6405,NULL,6,AW00027026
27027,11098,NULL,6,AW00027027
27028,12486,NULL,6,AW00027028
27029,12676,NULL,4,AW00027029
27030,8231,NULL,1,AW00027030
27031,12109,NULL,4,AW00027031
27032,4093,NULL,4,AW00027032
27033,6487,NULL,1,AW00027033
27034,20474,NULL,1,AW00027034
27035,7443,NULL,4,AW00027035
27036,17895,NULL,1,AW00027036
27037,11659,NULL,4,AW00027037
27038,15458,NULL,4,AW00027038
27039,17720,NULL,4,AW00027039
27040,1760,NULL,2,AW00027040
27041,4218,NULL,1,AW00027041
27042,15942,NULL,6,AW00027042
27043,15128,NULL,6,AW00027043
27044,3194,NULL,4,AW00027044
27045,14111,NULL,1,AW00027045
27046,8560,NULL,4,AW00027046
27047,3650,NULL,1,AW00027047
27048,7883,NULL,1,AW00027048
27049,8980,NULL,6,AW00027049
27050,9578,NULL,1,AW00027050
27051,4843,NULL,4,AW00027051
27052,8836,NULL,1,AW00027052
27053,15522,NULL,6,AW00027053
27054,20378,NULL,4,AW00027054
27055,20752,NULL,4,AW00027055
27056,8345,NULL,4,AW00027056
27057,9013,NULL,1,AW00027057
27058,5957,NULL,1,AW00027058
27059,6038,NULL,4,AW00027059
27060,13916,NULL,6,AW00027060
27061,10154,NULL,6,AW00027061
27062,4250,NULL,6,AW00027062
27063,3596,NULL,1,AW00027063
27064,11614,NULL,1,AW00027064
27065,17163,NULL,4,AW00027065
27066,15101,NULL,4,AW00027066
