SalesOrderID,OrderDate,EmployeeID,TotalDue,CommissionStatus,RateChangeCount,ChurnRiskLabel
61217,00:00.0,279,28099.2908,With Commission,1,At Risk
61218,00:00.0,276,47038.3842,With Commission,1,At Risk
61219,00:00.0,277,26747.2961,With Commission,1,At Risk
61220,00:00.0,281,120.9132,With Commission,1,At Risk
61221,00:00.0,275,5001.7686,With Commission,1,At Risk
61222,00:00.0,289,23967.983,With Commission,1,At Risk
61223,00:00.0,277,1737.5785,With Commission,1,At Risk
61224,00:00.0,277,39821.3942,With Commission,1,At Risk
61225,00:00.0,286,14056.2268,With Commission,1,At Risk
61226,00:00.0,286,759.8911,With Commission,1,At Risk
61227,00:00.0,281,64663.4261,With Commission,1,At Risk
61228,00:00.0,279,25246.7825,With Commission,1,At Risk
61229,00:00.0,282,27393.2305,With Commission,1,At Risk
61230,00:00.0,279,29871.0568,With Commission,1,At Risk
61231,00:00.0,290,201.2336,With Commission,1,At Risk
61232,00:00.0,278,16245.6329,With Commission,1,At Risk
61233,00:00.0,279,27.4401,With Commission,1,At Risk
61234,00:00.0,277,11402.2925,With Commission,1,At Risk
61235,00:00.0,286,35865.4706,With Commission,1,At Risk
61236,00:00.0,281,15448.5466,With Commission,1,At Risk
61237,00:00.0,286,5759.8414,With Commission,1,At Risk
61238,00:00.0,282,25431.4172,With Commission,1,At Risk
61239,00:00.0,277,21129.4404,With Commission,1,At Risk
61240,00:00.0,277,15511.8488,With Commission,1,At Risk
61241,00:00.0,284,29633.498,With Commission,1,At Risk
61242,00:00.0,288,2307.088,With Commission,1,At Risk
61243,00:00.0,281,16411.4191,With Commission,1,At Risk
61244,00:00.0,280,61866.5725,With Commission,1,At Risk
61245,00:00.0,285,501.5317,No Commission,1,At Risk
61246,00:00.0,290,1586.1637,With Commission,1,At Risk
61247,00:00.0,275,3671.4629,With Commission,1,At Risk
61248,00:00.0,289,57796.7618,With Commission,1,At Risk
61249,00:00.0,288,29503.7979,With Commission,1,At Risk
61250,00:00.0,289,3288.0738,With Commission,1,At Risk
61251,00:00.0,275,2431.4304,With Commission,1,At Risk
61252,00:00.0,288,419.7041,With Commission,1,At Risk
61253,00:00.0,276,763.4144,With Commission,1,At Risk
61254,00:00.0,288,9056.4518,With Commission,1,At Risk
61255,00:00.0,276,9694.8938,With Commission,1,At Risk
61256,00:00.0,284,187.0833,With Commission,1,At Risk
61257,00:00.0,279,10843.6024,With Commission,1,At Risk
61258,00:00.0,290,12215.8933,With Commission,1,At Risk
61259,00:00.0,279,364.8172,With Commission,1,At Risk
61260,00:00.0,283,729.6344,With Commission,1,At Risk
61261,00:00.0,275,42.4339,With Commission,1,At Risk
61262,00:00.0,288,622.9468,With Commission,1,At Risk
61263,00:00.0,288,33341.3622,With Commission,1,At Risk
61264,00:00.0,275,28235.6732,With Commission,1,At Risk
61265,00:00.0,288,622.9468,With Commission,1,At Risk
61266,00:00.0,284,14652.6336,With Commission,1,At Risk
61267,00:00.0,284,30081.923,With Commission,1,At Risk
61268,00:00.0,281,677.8762,With Commission,1,At Risk
63119,00:00.0,278,246.7438,With Commission,1,At Risk
63120,00:00.0,289,233.8541,With Commission,1,At Risk
63121,00:00.0,289,187.0833,With Commission,1,At Risk
63122,00:00.0,289,213.0271,With Commission,1,At Risk
63123,00:00.0,277,16320.0412,With Commission,1,At Risk
63124,00:00.0,279,36462.0801,With Commission,1,At Risk
63125,00:00.0,277,9603.2674,With Commission,1,At Risk
63126,00:00.0,282,2298.3776,With Commission,1,At Risk
63127,00:00.0,278,8870.2036,With Commission,1,At Risk
63128,00:00.0,289,21804.912,With Commission,1,At Risk
63129,00:00.0,290,1690.8077,With Commission,1,At Risk
63130,00:00.0,279,4354.93,With Commission,1,At Risk
63131,00:00.0,276,97928.6039,With Commission,1,At Risk
63132,00:00.0,289,38158.2153,With Commission,1,At Risk
63133,00:00.0,280,36926.2702,With Commission,1,At Risk
63134,00:00.0,278,8597.354,With Commission,1,At Risk
63135,00:00.0,277,1872.1746,With Commission,1,At Risk
63136,00:00.0,278,41759.9533,With Commission,1,At Risk
63137,00:00.0,277,986.9402,With Commission,1,At Risk
63138,00:00.0,289,5344.1245,With Commission,1,At Risk
63139,00:00.0,289,447.8219,With Commission,1,At Risk
63140,00:00.0,278,20773.2919,With Commission,1,At Risk
63141,00:00.0,278,4737.2239,With Commission,1,At Risk
63142,00:00.0,284,41.9632,With Commission,1,At Risk
63143,00:00.0,276,101.6578,With Commission,1,At Risk
63144,00:00.0,279,3818.3914,With Commission,1,At Risk
63145,00:00.0,286,13575.9101,With Commission,1,At Risk
63146,00:00.0,276,5097.5511,With Commission,1,At Risk
63147,00:00.0,277,54.8801,With Commission,1,At Risk
63148,00:00.0,284,24943.7379,With Commission,1,At Risk
63149,00:00.0,283,56910.8708,With Commission,1,At Risk
63150,00:00.0,276,501.5317,With Commission,1,At Risk
63151,00:00.0,279,5306.2772,With Commission,1,At Risk
63152,00:00.0,275,36193.2559,With Commission,1,At Risk
63153,00:00.0,290,13108.1725,With Commission,1,At Risk
63154,00:00.0,289,1650.7273,With Commission,1,At Risk
63155,00:00.0,276,40165.5961,With Commission,1,At Risk
63156,00:00.0,284,27064.6434,With Commission,1,At Risk
63157,00:00.0,276,54627.2786,With Commission,1,At Risk
63158,00:00.0,284,3428.3862,With Commission,1,At Risk
63159,00:00.0,284,3334.8445,With Commission,1,At Risk
63160,00:00.0,281,151.8522,With Commission,1,At Risk
63161,00:00.0,287,233.8541,No Commission,1,At Risk
63162,00:00.0,275,331.1446,With Commission,1,At Risk
63163,00:00.0,277,4663.2195,With Commission,1,At Risk
63164,00:00.0,286,3252.1831,With Commission,1,At Risk
63165,00:00.0,277,1722.8849,With Commission,1,At Risk
63166,00:00.0,288,4983.5748,With Commission,1,At Risk
63167,00:00.0,277,22192.7618,With Commission,1,At Risk
63168,00:00.0,288,976.6267,With Commission,1,At Risk
63169,00:00.0,289,4838.569,With Commission,1,At Risk
63170,00:00.0,282,36374.5943,With Commission,1,At Risk
63171,00:00.0,288,82277.6458,With Commission,1,At Risk
63172,00:00.0,288,1003.0633,With Commission,1,At Risk
63173,00:00.0,287,30135.1644,No Commission,1,At Risk
63174,00:00.0,289,28606.4332,With Commission,1,At Risk
63175,00:00.0,277,19847.7814,With Commission,1,At Risk
63176,00:00.0,278,7228.3577,With Commission,1,At Risk
63177,00:00.0,289,50565.4204,With Commission,1,At Risk
63178,00:00.0,278,5259.5063,With Commission,1,At Risk
63179,00:00.0,290,43744.3319,With Commission,1,At Risk
63180,00:00.0,281,24230.6056,With Commission,1,At Risk
63181,00:00.0,279,24717.5962,With Commission,1,At Risk
63182,00:00.0,277,23870.7513,With Commission,1,At Risk
63183,00:00.0,275,6229.2392,With Commission,1,At Risk
63184,00:00.0,277,120.9132,With Commission,1,At Risk
63185,00:00.0,279,1610.6777,With Commission,1,At Risk
63186,00:00.0,282,727.4904,With Commission,1,At Risk
63187,00:00.0,275,757.003,With Commission,1,At Risk
63188,00:00.0,290,3428.3862,With Commission,1,At Risk
63189,00:00.0,279,1922.7393,With Commission,1,At Risk
63190,00:00.0,277,246.7438,With Commission,1,At Risk
63191,00:00.0,277,11150.4325,With Commission,1,At Risk
63192,00:00.0,281,1303.1901,With Commission,1,At Risk
63193,00:00.0,277,456.4723,With Commission,1,At Risk
63194,00:00.0,275,33337.4894,With Commission,1,At Risk
63195,00:00.0,290,11467.1892,With Commission,1,At Risk
63196,00:00.0,283,1878.8234,With Commission,1,At Risk
63197,00:00.0,278,382.2621,With Commission,1,At Risk
63198,00:00.0,283,3475.157,With Commission,1,At Risk
63199,00:00.0,277,1641.3077,With Commission,1,At Risk
63200,00:00.0,277,27028.2108,With Commission,1,At Risk
63201,00:00.0,275,82495.6988,With Commission,1,At Risk
63202,00:00.0,276,23980.1426,With Commission,1,At Risk
63203,00:00.0,285,1550.4952,No Commission,1,At Risk
63204,00:00.0,290,50306.0005,With Commission,1,At Risk
63205,00:00.0,275,181.3697,With Commission,1,At Risk
63206,00:00.0,288,680.3498,With Commission,1,At Risk
63207,00:00.0,289,327.3958,With Commission,1,At Risk
63208,00:00.0,290,1567.3852,With Commission,1,At Risk
63209,00:00.0,290,27048.6756,With Commission,1,At Risk
63210,00:00.0,290,37870.2333,With Commission,1,At Risk
63211,00:00.0,288,3908.8857,With Commission,1,At Risk
63212,00:00.0,276,26982.9756,With Commission,1,At Risk
63213,00:00.0,276,67693.547,With Commission,1,At Risk
63214,00:00.0,288,27524.0365,With Commission,1,At Risk
63215,00:00.0,276,813.382,With Commission,1,At Risk
63216,00:00.0,290,51276.5232,With Commission,1,At Risk
63217,00:00.0,290,31689.5394,With Commission,1,At Risk
63218,00:00.0,282,19359.9328,With Commission,1,At Risk
63219,00:00.0,277,11086.3268,With Commission,1,At Risk
63220,00:00.0,279,5227.482,With Commission,1,At Risk
63221,00:00.0,277,46.7708,With Commission,1,At Risk
63222,00:00.0,286,27803.5904,With Commission,1,At Risk
63223,00:00.0,290,44916.5558,With Commission,1,At Risk
63224,00:00.0,284,91987.8901,With Commission,1,At Risk
63225,00:00.0,286,25698.4051,With Commission,1,At Risk
63226,00:00.0,277,46.7708,With Commission,1,At Risk
63227,00:00.0,286,233.8541,With Commission,1,At Risk
63228,00:00.0,279,10105.0594,With Commission,1,At Risk
63229,00:00.0,287,1737.5785,No Commission,1,At Risk
63230,00:00.0,288,11305.5715,With Commission,1,At Risk
63231,00:00.0,282,1650.7273,With Commission,1,At Risk
63232,00:00.0,277,88.2928,With Commission,1,At Risk
63233,00:00.0,288,32231.931,With Commission,1,At Risk
63234,00:00.0,279,596.823,With Commission,1,At Risk
63235,00:00.0,279,3849.3235,With Commission,1,At Risk
63236,00:00.0,289,3194.5321,With Commission,1,At Risk
63237,00:00.0,278,10674.6408,With Commission,1,At Risk
63238,00:00.0,279,42.0784,With Commission,1,At Risk
63239,00:00.0,278,17268.8111,With Commission,1,At Risk
63240,00:00.0,281,28615.5024,With Commission,1,At Risk
63241,00:00.0,282,61861.1126,With Commission,1,At Risk
63242,00:00.0,287,2205.2866,No Commission,1,At Risk
63243,00:00.0,275,5652.7858,With Commission,1,At Risk
63244,00:00.0,286,10910.1265,With Commission,1,At Risk
63245,00:00.0,279,28301.6461,With Commission,1,At Risk
63246,00:00.0,279,12136.1446,With Commission,1,At Risk
63247,00:00.0,283,30299.5427,With Commission,1,At Risk
63248,00:00.0,279,42.0784,With Commission,1,At Risk
63249,00:00.0,284,26533.9959,With Commission,1,At Risk
63250,00:00.0,282,364.8172,With Commission,1,At Risk
63251,00:00.0,275,27804.1488,With Commission,1,At Risk
63252,00:00.0,275,51813.49,With Commission,1,At Risk
63253,00:00.0,282,364.8172,With Commission,1,At Risk
63254,00:00.0,287,12996.5933,No Commission,1,At Risk
63255,00:00.0,282,1737.5785,With Commission,1,At Risk
63256,00:00.0,286,1501.1024,With Commission,1,At Risk
63257,00:00.0,276,61204.9618,With Commission,1,At Risk
63258,00:00.0,275,2112.2094,With Commission,1,At Risk
63259,00:00.0,279,364.8172,With Commission,1,At Risk
63260,00:00.0,288,2032.427,With Commission,1,At Risk
63261,00:00.0,276,7557.3538,With Commission,1,At Risk
63262,00:00.0,275,31201.1748,With Commission,1,At Risk
63263,00:00.0,281,24250.4352,With Commission,1,At Risk
63264,00:00.0,277,4343.7797,With Commission,1,At Risk
63265,00:00.0,283,519.8674,With Commission,1,At Risk
63266,00:00.0,289,44343.1678,With Commission,1,At Risk
63267,00:00.0,289,1506.1133,With Commission,1,At Risk
63268,00:00.0,284,4052.2132,With Commission,1,At Risk
63269,00:00.0,278,6072.6121,With Commission,1,At Risk
63270,00:00.0,279,4888.3283,With Commission,1,At Risk
63271,00:00.0,276,3507.6422,With Commission,1,At Risk
63272,00:00.0,290,10667.1295,With Commission,1,At Risk
63273,00:00.0,283,93.5417,With Commission,1,At Risk
63274,00:00.0,277,403.1163,With Commission,1,At Risk
63275,00:00.0,276,46.7708,With Commission,1,At Risk
63276,00:00.0,284,46.7708,With Commission,1,At Risk
63277,00:00.0,276,8652.4469,With Commission,1,At Risk
63278,00:00.0,284,1823.816,With Commission,1,At Risk
63279,00:00.0,277,30503.4453,With Commission,1,At Risk
63280,00:00.0,275,27208.8483,With Commission,1,At Risk
63281,00:00.0,279,40606.7267,With Commission,1,At Risk
63282,00:00.0,290,74774.1836,With Commission,1,At Risk
63283,00:00.0,276,43415.6673,With Commission,1,At Risk
63284,00:00.0,290,121823.1946,With Commission,1,At Risk
63285,00:00.0,275,53409.9914,With Commission,1,At Risk
63286,00:00.0,277,381.7072,With Commission,1,At Risk
63287,00:00.0,283,1057.9451,With Commission,1,At Risk
63288,00:00.0,281,10342.9152,With Commission,1,At Risk
63289,00:00.0,281,7799.247,With Commission,1,At Risk
63290,00:00.0,289,30032.4601,With Commission,1,At Risk
63291,00:00.0,276,117907.1665,With Commission,1,At Risk
63292,00:00.0,286,1650.7273,With Commission,1,At Risk
63293,00:00.0,279,27965.3789,With Commission,1,At Risk
65089,00:00.0,288,1630.9361,With Commission,1,At Risk
65090,00:00.0,288,109.1453,With Commission,1,At Risk
65151,00:00.0,282,84.8678,With Commission,1,At Risk
65152,00:00.0,277,13183.2788,With Commission,1,At Risk
65153,00:00.0,277,2735.1353,With Commission,1,At Risk
65154,00:00.0,282,30071.8855,With Commission,1,At Risk
65155,00:00.0,281,36923.8462,With Commission,1,At Risk
65156,00:00.0,289,34047.5926,With Commission,1,At Risk
65157,00:00.0,276,24786.1285,With Commission,1,At Risk
65158,00:00.0,282,76363.0887,With Commission,1,At Risk
65159,00:00.0,283,15286.2238,With Commission,1,At Risk
65160,00:00.0,276,59608.8694,With Commission,1,At Risk
65161,00:00.0,281,4939.0887,With Commission,1,At Risk
65162,00:00.0,278,5212.7355,With Commission,1,At Risk
65163,00:00.0,289,66718.7431,With Commission,1,At Risk
65164,00:00.0,289,27888.1399,With Commission,1,At Risk
65165,00:00.0,279,5045.1713,With Commission,1,At Risk
65166,00:00.0,289,30.1848,With Commission,1,At Risk
65167,00:00.0,281,21738.8215,With Commission,1,At Risk
65168,00:00.0,281,23488.3347,With Commission,1,At Risk
65169,00:00.0,289,13.7166,With Commission,1,At Risk
65170,00:00.0,284,6122.4885,With Commission,1,At Risk
65171,00:00.0,289,5306.2772,With Commission,1,At Risk
65172,00:00.0,286,24124.803,With Commission,1,At Risk
65173,00:00.0,289,73885.9783,With Commission,1,At Risk
65174,00:00.0,289,50869.3758,With Commission,1,At Risk
65175,00:00.0,284,22074.9404,With Commission,1,At Risk
65176,00:00.0,276,28858.0428,With Commission,1,At Risk
65177,00:00.0,282,46184.1256,With Commission,1,At Risk
65178,00:00.0,277,44239.8969,With Commission,1,At Risk
65179,00:00.0,276,501.5317,With Commission,1,At Risk
65180,00:00.0,281,9864.2213,With Commission,1,At Risk
65181,00:00.0,276,3162.9482,With Commission,1,At Risk
65182,00:00.0,286,25018.4034,With Commission,1,At Risk
65183,00:00.0,281,40977.5776,With Commission,1,At Risk
65184,00:00.0,276,12074.2815,With Commission,1,At Risk
65185,00:00.0,289,1380.132,With Commission,1,At Risk
65186,00:00.0,290,132.5735,With Commission,1,At Risk
65187,00:00.0,289,501.5317,With Commission,1,At Risk
65188,00:00.0,289,16945.7032,With Commission,1,At Risk
65189,00:00.0,278,36853.4516,With Commission,1,At Risk
65190,00:00.0,286,1039.1421,With Commission,1,At Risk
65191,00:00.0,286,63426.4562,With Commission,1,At Risk
65192,00:00.0,278,404.6346,With Commission,1,At Risk
65193,00:00.0,276,1650.7273,With Commission,1,At Risk
65194,00:00.0,277,14132.4508,With Commission,1,At Risk
65195,00:00.0,277,33304.4341,With Commission,1,At Risk
65196,00:00.0,286,4791.7982,With Commission,1,At Risk
65197,00:00.0,289,1610.6777,With Commission,1,At Risk
65198,00:00.0,289,233.8541,With Commission,1,At Risk
65199,00:00.0,280,59214.0859,With Commission,1,At Risk
65200,00:00.0,280,53045.5538,With Commission,1,At Risk
65201,00:00.0,287,60244.0493,No Commission,1,At Risk
65202,00:00.0,288,6954.9037,With Commission,1,At Risk
65203,00:00.0,283,4224.4187,With Commission,1,At Risk
65204,00:00.0,288,12.0152,With Commission,1,At Risk
65205,00:00.0,275,26324.3267,With Commission,1,At Risk
65206,00:00.0,289,77468.3832,With Commission,1,At Risk
65207,00:00.0,279,41574.4188,With Commission,1,At Risk
65208,00:00.0,290,4791.7982,With Commission,1,At Risk
65209,00:00.0,276,14139.9572,With Commission,1,At Risk
65210,00:00.0,277,16316.6446,With Commission,1,At Risk
65211,00:00.0,284,5636.47,With Commission,1,At Risk
65212,00:00.0,283,126.2352,With Commission,1,At Risk
65213,00:00.0,290,13530.5025,With Commission,1,At Risk
65214,00:00.0,282,3.0365,With Commission,1,At Risk
65215,00:00.0,275,42248.1935,With Commission,1,At Risk
65216,00:00.0,289,5751.9518,With Commission,1,At Risk
65217,00:00.0,278,1650.7273,With Commission,1,At Risk
65218,00:00.0,278,27699.2314,With Commission,1,At Risk
65219,00:00.0,275,1650.7273,With Commission,1,At Risk
65220,00:00.0,279,31172.4871,With Commission,1,At Risk
65221,00:00.0,275,27290.9456,With Commission,1,At Risk
65222,00:00.0,286,501.5317,With Commission,1,At Risk
65223,00:00.0,275,27.4401,With Commission,1,At Risk
65224,00:00.0,282,29442.0448,With Commission,1,At Risk
65225,00:00.0,284,757.003,With Commission,1,At Risk
65226,00:00.0,290,22999.9623,With Commission,1,At Risk
65227,00:00.0,275,680.3498,With Commission,1,At Risk
65228,00:00.0,288,32586.9438,With Commission,1,At Risk
65229,00:00.0,279,5499.0027,With Commission,1,At Risk
65230,00:00.0,284,84.1568,With Commission,1,At Risk
65231,00:00.0,278,501.5317,With Commission,1,At Risk
65232,00:00.0,275,44207.0155,With Commission,1,At Risk
65233,00:00.0,290,1550.4952,With Commission,1,At Risk
65234,00:00.0,283,59404.9998,With Commission,1,At Risk
65235,00:00.0,278,30090.8774,With Commission,1,At Risk
65236,00:00.0,277,21555.0831,With Commission,1,At Risk
65237,00:00.0,277,60273.9588,With Commission,1,At Risk
65238,00:00.0,289,26077.8395,With Commission,1,At Risk
65239,00:00.0,281,121.6384,With Commission,1,At Risk
65240,00:00.0,289,246.7438,With Commission,1,At Risk
65241,00:00.0,286,32843.9495,With Commission,1,At Risk
65242,00:00.0,279,29381.8133,With Commission,1,At Risk
65243,00:00.0,278,19331.3761,With Commission,1,At Risk
65244,00:00.0,276,12810.1665,With Commission,1,At Risk
65245,00:00.0,277,31627.1532,With Commission,1,At Risk
65246,00:00.0,279,3381.6154,With Commission,1,At Risk
65247,00:00.0,286,25736.0283,With Commission,1,At Risk
65248,00:00.0,279,66120.6124,With Commission,1,At Risk
65249,00:00.0,279,9983.2209,With Commission,1,At Risk
65250,00:00.0,286,28032.4201,With Commission,1,At Risk
65251,00:00.0,278,3288.2421,With Commission,1,At Risk
65252,00:00.0,281,23693.1448,With Commission,1,At Risk
65253,00:00.0,290,37191.0792,With Commission,1,At Risk
65254,00:00.0,282,140.3124,With Commission,1,At Risk
65255,00:00.0,284,35254.3279,With Commission,1,At Risk
65256,00:00.0,276,5445.4632,With Commission,1,At Risk
65257,00:00.0,277,71637.5464,With Commission,1,At Risk
65258,00:00.0,281,5750.7313,With Commission,1,At Risk
65259,00:00.0,279,1322.2843,With Commission,1,At Risk
65260,00:00.0,288,144.7599,With Commission,1,At Risk
65261,00:00.0,276,22717.2296,With Commission,1,At Risk
65262,00:00.0,277,253.4914,With Commission,1,At Risk
65263,00:00.0,280,47910.7253,With Commission,1,At Risk
65264,00:00.0,289,7820.2379,With Commission,1,At Risk
65265,00:00.0,279,364.8172,With Commission,1,At Risk
65266,00:00.0,275,35.6741,With Commission,1,At Risk
65267,00:00.0,288,12490.9455,With Commission,1,At Risk
65268,00:00.0,284,33015.5527,With Commission,1,At Risk
65269,00:00.0,281,37118.8347,With Commission,1,At Risk
65270,00:00.0,283,1784.3493,With Commission,1,At Risk
65271,00:00.0,282,62804.8831,With Commission,1,At Risk
65272,00:00.0,279,41.9632,With Commission,1,At Risk
65273,00:00.0,286,14686.8554,With Commission,1,At Risk
65274,00:00.0,286,225.9588,With Commission,1,At Risk
65275,00:00.0,286,1504.595,With Commission,1,At Risk
65276,00:00.0,277,1580.0893,With Commission,1,At Risk
65277,00:00.0,275,10354.5547,With Commission,1,At Risk
65278,00:00.0,283,42485.69,With Commission,1,At Risk
65279,00:00.0,276,1777.082,With Commission,1,At Risk
65280,00:00.0,288,32325.7194,With Commission,1,At Risk
65281,00:00.0,275,31835.8602,With Commission,1,At Risk
65282,00:00.0,282,58762.7127,With Commission,1,At Risk
65283,00:00.0,279,3662.2403,With Commission,1,At Risk
65284,00:00.0,289,199.3925,With Commission,1,At Risk
65285,00:00.0,276,6913.1558,With Commission,1,At Risk
65286,00:00.0,290,19253.8501,With Commission,1,At Risk
65287,00:00.0,276,511.9482,With Commission,1,At Risk
65288,00:00.0,279,7294.2911,With Commission,1,At Risk
65289,00:00.0,276,84.1568,With Commission,1,At Risk
65290,00:00.0,289,1161.6591,With Commission,1,At Risk
65291,00:00.0,275,3134.7704,With Commission,1,At Risk
65292,00:00.0,288,3921.7364,With Commission,1,At Risk
65293,00:00.0,276,3522.4051,With Commission,1,At Risk
65294,00:00.0,274,1550.4952,No Commission,1,At Risk
65295,00:00.0,288,820.7527,With Commission,1,At Risk
65296,00:00.0,284,6079.0624,With Commission,1,At Risk
65297,00:00.0,288,820.7527,With Commission,1,At Risk
65298,00:00.0,274,42.0784,No Commission,1,At Risk
65299,00:00.0,276,2505.2076,With Commission,1,At Risk
65300,00:00.0,275,1522.7164,With Commission,1,At Risk
65301,00:00.0,275,12.0152,With Commission,1,At Risk
65302,00:00.0,277,72.9167,With Commission,1,At Risk
65303,00:00.0,276,65579.7239,With Commission,1,At Risk
65304,00:00.0,281,1610.6777,With Commission,1,At Risk
65305,00:00.0,288,327.3958,With Commission,1,At Risk
65306,00:00.0,275,24947.3133,With Commission,1,At Risk
65307,00:00.0,281,7489.5662,With Commission,1,At Risk
65308,00:00.0,277,1650.7273,With Commission,1,At Risk
65309,00:00.0,275,4838.569,With Commission,1,At Risk
65310,00:00.0,275,14687.3203,With Commission,1,At Risk
65311,00:00.0,275,15518.63,With Commission,1,At Risk
65312,00:00.0,284,54366.0901,With Commission,1,At Risk
65313,00:00.0,275,1650.2415,With Commission,1,At Risk
65314,00:00.0,275,1690.8077,With Commission,1,At Risk
65315,00:00.0,275,26793.7945,With Commission,1,At Risk
65316,00:00.0,283,233.8541,With Commission,1,At Risk
65317,00:00.0,286,1812.6171,With Commission,1,At Risk
65318,00:00.0,286,1567.3852,With Commission,1,At Risk
65319,00:00.0,282,45491.0628,With Commission,1,At Risk
65320,00:00.0,282,680.3498,With Commission,1,At Risk
65321,00:00.0,277,495.2855,With Commission,1,At Risk
65322,00:00.0,284,6809.6892,With Commission,1,At Risk
65323,00:00.0,286,501.5317,With Commission,1,At Risk
67202,00:00.0,288,275.7448,With Commission,1,At Risk
67203,00:00.0,287,2746.7906,No Commission,1,At Risk
67204,00:00.0,288,574.4125,With Commission,1,At Risk
67260,00:00.0,279,44393.2159,With Commission,1,At Risk
67261,00:00.0,282,32721.915,With Commission,1,At Risk
67262,00:00.0,275,8431.0114,With Commission,1,At Risk
67263,00:00.0,277,44818.9618,With Commission,1,At Risk
67264,00:00.0,286,1956.5124,With Commission,1,At Risk
67265,00:00.0,283,1560.4028,With Commission,1,At Risk
67266,00:00.0,283,79545.0404,With Commission,1,At Risk
67267,00:00.0,275,6369.2493,With Commission,1,At Risk
67268,00:00.0,289,39660.6632,With Commission,1,At Risk
67269,00:00.0,283,423.7857,With Commission,1,At Risk
67270,00:00.0,289,66148.9905,With Commission,1,At Risk
67271,00:00.0,277,36529.0479,With Commission,1,At Risk
67272,00:00.0,289,27045.2575,With Commission,1,At Risk
67273,00:00.0,276,60603.5735,With Commission,1,At Risk
67274,00:00.0,281,25031.6535,With Commission,1,At Risk
67275,00:00.0,290,641.7458,With Commission,1,At Risk
67276,00:00.0,290,31319.894,With Commission,1,At Risk
67277,00:00.0,274,33235.1423,No Commission,1,At Risk
67278,00:00.0,288,71870.6067,With Commission,1,At Risk
67279,00:00.0,276,47520.583,With Commission,1,At Risk
67280,00:00.0,275,74857.3005,With Commission,1,At Risk
67281,00:00.0,279,35.6741,With Commission,1,At Risk
67282,00:00.0,277,29784.5606,With Commission,1,At Risk
67283,00:00.0,277,659.5408,With Commission,1,At Risk
67284,00:00.0,277,35601.6312,With Commission,1,At Risk
67285,00:00.0,278,484.6233,With Commission,1,At Risk
67286,00:00.0,274,13290.1645,No Commission,1,At Risk
67287,00:00.0,281,83955.492,With Commission,1,At Risk
67288,00:00.0,278,4939.87,With Commission,1,At Risk
67289,00:00.0,282,40302.7255,With Commission,1,At Risk
67290,00:00.0,281,10859.3035,With Commission,1,At Risk
67291,00:00.0,277,1213.3811,With Commission,1,At Risk
67292,00:00.0,275,58591.5352,With Commission,1,At Risk
67293,00:00.0,282,4885.3824,With Commission,1,At Risk
67294,00:00.0,283,62443.3527,With Commission,1,At Risk
67295,00:00.0,289,70791.239,With Commission,1,At Risk
67296,00:00.0,288,27.4401,With Commission,1,At Risk
67297,00:00.0,280,103227.0017,With Commission,1,At Risk
67298,00:00.0,276,114535.5552,With Commission,1,At Risk
67299,00:00.0,275,5306.2772,With Commission,1,At Risk
67300,00:00.0,283,280.6249,With Commission,1,At Risk
67301,00:00.0,276,30.1848,With Commission,1,At Risk
67302,00:00.0,289,50586.5516,With Commission,1,At Risk
67303,00:00.0,279,219.5477,With Commission,1,At Risk
67304,00:00.0,289,64658.003,With Commission,1,At Risk
67305,00:00.0,281,130907.0496,With Commission,1,At Risk
67306,00:00.0,286,7263.4634,With Commission,1,At Risk
67307,00:00.0,281,94.0311,With Commission,1,At Risk
67308,00:00.0,282,4457.0425,With Commission,1,At Risk
67309,00:00.0,284,4097.5079,With Commission,1,At Risk
67310,00:00.0,283,274.4617,With Commission,1,At Risk
67311,00:00.0,281,10667.1295,With Commission,1,At Risk
67312,00:00.0,286,6982.4447,With Commission,1,At Risk
67313,00:00.0,279,914.6239,With Commission,1,At Risk
67314,00:00.0,277,47216.7035,With Commission,1,At Risk
67315,00:00.0,284,8176.4534,With Commission,1,At Risk
67316,00:00.0,289,93410.8386,With Commission,1,At Risk
67317,00:00.0,286,14544.5022,With Commission,1,At Risk
67318,00:00.0,275,6606.6215,With Commission,1,At Risk
67319,00:00.0,289,3568.6986,With Commission,1,At Risk
67320,00:00.0,275,59505.4375,With Commission,1,At Risk
67321,00:00.0,284,56733.4964,With Commission,1,At Risk
67322,00:00.0,280,71215.3607,With Commission,1,At Risk
67323,00:00.0,288,2036.9284,With Commission,1,At Risk
67324,00:00.0,288,64488.2624,With Commission,1,At Risk
67325,00:00.0,281,38512.1894,With Commission,1,At Risk
67326,00:00.0,275,977.623,With Commission,1,At Risk
67327,00:00.0,277,35062.5567,With Commission,1,At Risk
67328,00:00.0,288,841.1599,With Commission,1,At Risk
67329,00:00.0,288,8752.0024,With Commission,1,At Risk
67330,00:00.0,275,793.1733,With Commission,1,At Risk
67331,00:00.0,279,5796.8276,With Commission,1,At Risk
67332,00:00.0,277,9393.3747,With Commission,1,At Risk
67333,00:00.0,288,33811.2277,With Commission,1,At Risk
67334,00:00.0,283,54.8869,With Commission,1,At Risk
67335,00:00.0,276,2155.1324,With Commission,1,At Risk
67336,00:00.0,276,4042.108,With Commission,1,At Risk
67337,00:00.0,284,327.3958,With Commission,1,At Risk
67338,00:00.0,290,2705.2733,With Commission,1,At Risk
67339,00:00.0,290,26753.1995,With Commission,1,At Risk
67340,00:00.0,279,757.003,With Commission,1,At Risk
